x,y,width,height
-0.29030526,-0.47486955,0.05,0.035328571428571424
0.6927868,1.4490284,0.05,0.03950000000000001
0.6508186,1.4258689,0.05,0.03965714285714286
1.1091428,0.024251714,0.046642857142857146,0.03458571428571429
0.6812048,1.4811902,0.05,0.039471428571428574
1.3348742,0.23249553,0.047,0.03467142857142857
-0.24404645,1.6027508,0.05,0.03438571428571429
-0.16540977,1.6358174,0.05,0.03552857142857143
-0.27771407,1.0896517,0.05,0.03447142857142857
-0.22972654,1.6090742,0.05,0.034614285714285715
1.4211292,0.21803008,0.04868571428571429,0.034685714285714285
-1.1010674,-1.4702151,0.03441428571428572,0.04411428571428572
-0.021172842,1.5389144,0.05,0.03944285714285714
-0.2945589,-0.47524786,0.05,0.0361
1.2598581,0.7373537,0.04667142857142857,0.03408571428571429
1.0865908,0.069178134,0.04718571428571429,0.03264285714285714
0.63632065,1.5101216,0.05,0.03944285714285714
1.2575831,0.62060666,0.04717142857142857,0.03491428571428572
1.2291048,0.48156193,0.04737142857142857,0.034
-0.16844596,-0.93281376,0.013714285714285715,0.013942857142857144
0.697279,-1.2530352,0.034485714285714286,0.05
0.7205499,-1.4907463,0.036957142857142855,0.05
0.47913414,-0.30744955,0.05,0.037828571428571434
0.15179586,0.28275475,0.05,0.027114285714285716
-1.4499824,0.46518618,0.03211428571428571,0.049742857142857144
-2.1085193,0.6244799,0.0303,0.04285714285714286
-1.9874339,0.62997335,0.0303,0.04285714285714286
-1.8093566,0.628948,0.03174285714285715,0.05
-1.9832891,0.6475559,0.0303,0.04285714285714286
1.4556556,0.50233823,0.04731428571428572,0.03484285714285714
0.68166107,-1.2426755,0.0365,0.05
0.81936896,-1.126361,0.03748571428571428,0.05
1.5134786,0.6578191,0.0477,0.0347
0.3685955,0.46806103,0.05,0.024285714285714285
-0.7988535,-1.6254835,0.05,0.03292857142857143
-0.41162223,0.01402037,0.05,0.033914285714285716
0.04707729,-0.067243144,0.05,0.027142857142857142
-0.14509098,1.6168317,0.05,0.03541428571428572
-0.75600654,-1.3891286,0.05,0.032542857142857144
-0.7966139,-1.662915,0.05,0.033
-0.7835024,-1.7726969,0.05,0.032785714285714286
-0.768257,-1.386185,0.05,0.03272857142857143
0.24203339,0.41913402,0.05,0.02684285714285714
-0.24066089,1.0485314,0.05,0.034485714285714286
-0.51494807,0.11320996,0.05,0.035228571428571435
-0.78633505,-1.7188387,0.05,0.03264285714285714
0.097243145,-1.3195741,0.043757142857142856,0.05
0.45366532,0.5421162,0.05,0.024514285714285714
0.65214336,-1.4423896,0.035442857142857144,0.05
1.5294212,0.59270936,0.047957142857142865,0.034999999999999996
1.5132959,0.43955716,0.04737142857142857,0.03465714285714286
0.36786497,-1.240978,0.05,0.034742857142857145
-2.0276096,0.6800951,0.0303,0.04285714285714286
-1.5387917,0.46565953,0.0318,0.049100000000000005
-2.069109,0.578916,0.0303,0.04285714285714286
0.5809804,-0.12767436,0.05,0.03817142857142858
0.7991913,-1.272971,0.03668571428571429,0.05
-2.1357524,0.64347184,0.0303,0.04285714285714286
-0.8941047,0.3534443,0.03257142857142858,0.05
0.71820533,0.64799446,0.05,0.026814285714285714
-0.22061642,-0.9318678,0.013714285714285715,0.013942857142857144
0.42480662,-1.1735455,0.03442857142857143,0.05
1.3847178,0.3956136,0.04735714285714286,0.03507142857142857
1.2898824,0.5949149,0.04751428571428572,0.034928571428571434
1.0346985,0.14334089,0.04715714285714286,0.03435714285714286
0.6110263,1.4677525,0.05,0.03885714285714286
0.7284457,1.5242772,0.05,0.039342857142857145
1.1185465,0.7600591,0.04702857142857143,0.0344
1.4347886,0.2660311,0.04748571428571429,0.03514285714285714
-0.25746602,1.2705569,0.05,0.03488571428571429
-0.25598252,1.1494373,0.05,0.034042857142857146
0.853755,0.7800412,0.05,0.025142857142857147
-0.7067289,-1.8118538,0.05,0.032985714285714285
-0.25784722,1.111506,0.05,0.034185714285714285
-0.19579835,1.6337479,0.05,0.03475714285714286
-0.21878786,-0.8866053,0.013714285714285715,0.013942857142857144
0.6538418,1.5052379,0.05,0.03942857142857143
0.9675306,0.75258154,0.046971428571428574,0.034814285714285714
0.9130695,0.81062573,0.047771428571428576,0.03497142857142857
-1.3022643,-1.5825499,0.03495714285714286,0.045014285714285715
1.148594,0.22026752,0.04787142857142857,0.03501428571428571
0.38783517,0.59014136,0.05,0.024528571428571427
-0.24005492,-0.41688326,0.05,0.03488571428571429
-2.1790073,0.7010885,0.0303,0.04285714285714286
-2.0526335,0.54905725,0.0303,0.04285714285714286
0.52656525,-0.21639498,0.05,0.0379
-2.1455557,0.5919238,0.0303,0.04285714285714286
1.2286292,0.0021967143,0.047528571428571434,0.034942857142857144
0.5736564,-0.14901161,0.05,0.038271428571428574
0.4635119,-0.2812497,0.05,0.03812857142857143
1.1413989,0.4666728,0.04738571428571429,0.034728571428571435
1.4713662,0.62920517,0.04775714285714286,0.03508571428571429
-0.6306081,0.28328407,0.05,0.03452857142857143
-0.6000328,0.46136415,0.05,0.03527142857142857
0.13795775,-1.2912083,0.043757142857142856,0.05
0.5786233,-1.247099,0.035742857142857146,0.05
1.3485414,0.45719227,0.047328571428571435,0.03502857142857143
-0.4872345,-1.4261945,0.035242857142857145,0.05
0.50382805,-1.2147447,0.03455714285714286,0.05
-0.6987321,0.4143489,0.05,0.03458571428571429
1.53861,0.57754374,0.04811428571428572,0.034871428571428574
-0.6866298,-1.4184709,0.05,0.032614285714285714
-0.38362575,0.4353433,0.05,0.03658571428571429
-1.7066022,1.4738559,0.03501428571428571,0.05
-0.41534063,0.46634132,0.05,0.03711428571428572
0.4809069,-0.29465505,0.05,0.03797142857142857
-0.78447384,-1.4494187,0.05,0.032614285714285714
-1.6842574,1.498141,0.035242857142857145,0.05
0.7044981,0.6275183,0.05,0.024614285714285714
-0.4850723,0.5744339,0.05,0.0374
-0.7680279,-1.3952909,0.05,0.03321428571428572
-0.74502033,-1.3587625,0.05,0.033100000000000004
-0.6090604,-1.6755886,0.05,0.03275714285714286
-0.54951483,0.25245398,0.05,0.0369
0.52190524,-0.16735797,0.05,0.037957142857142856
-0.444891,0.55290633,0.05,0.03698571428571429
0.72097,0.61357635,0.05,0.0251
-1.692603,1.4855218,0.0352,0.05
0.31510976,-0.36521724,0.05,0.03554285714285715
-0.708961,-1.7786584,0.05,0.033100000000000004
-1.6688843,1.4896444,0.03507142857142857,0.05
-0.61952907,0.48193395,0.05,0.03515714285714286
0.8045378,-1.2957573,0.03558571428571429,0.05
1.5481166,0.5546096,0.04768571428571429,0.03515714285714286
1.5285684,0.6358437,0.04742857142857143,0.034942857142857144
0.72701013,-1.0773292,0.03475714285714286,0.05
0.73820937,-1.4131818,0.03502857142857143,0.05
0.14153272,-1.3448657,0.043757142857142856,0.05
-0.6428609,0.33858708,0.05,0.03572857142857143
1.5565618,0.66316104,0.0473,0.0349
-0.65267247,-1.1139911,0.05,0.03498571428571429
0.48820734,-0.2857591,0.05,0.03824285714285715
1.2241673,0.59343505,0.047471428571428574,0.03451428571428571
1.261825,0.050633464,0.04744285714285715,0.03467142857142857
0.52350235,-0.33103365,0.05,0.038142857142857145
0.48835826,-0.24605665,0.05,0.038142857142857145
-2.1020029,0.5649331,0.0303,0.04285714285714286
-2.1086884,0.61646473,0.0303,0.04285714285714286
-1.9731896,0.6522585,0.0303,0.04285714285714286
-0.2703193,-0.4404922,0.05,0.03432857142857143
0.4406018,0.68626696,0.05,0.024671428571428573
1.2499404,-0.016199822,0.04792857142857143,0.034499999999999996
-1.4994144,-1.5651225,0.03485714285714286,0.04382857142857143
0.96834254,0.856882,0.04772857142857143,0.034999999999999996
0.65276504,1.4580823,0.05,0.03992857142857143
0.98979586,0.6209097,0.04687142857142857,0.034485714285714286
-0.1605195,-0.9738407,0.013714285714285715,0.013942857142857144
-0.25624228,1.668428,0.05,0.034614285714285715
-0.64070696,-1.7948076,0.05,0.032342857142857145
-0.22646792,1.6244454,0.05,0.035114285714285716
0.7098753,0.5921612,0.05,0.0247
0.7466978,1.0403826,0.05,0.03491428571428572
-0.26839605,1.273383,0.05,0.03475714285714286
-0.2568805,1.280186,0.05,0.03438571428571429
-0.70205706,-1.719009,0.05,0.032985714285714285
-0.10678536,-1.02112,0.013714285714285715,0.013942857142857144
1.237664,0.13680033,0.047714285714285716,0.035185714285714285
-1.4962596,-1.6210166,0.034999999999999996,0.04468571428571429
1.1099807,0.39768654,0.04718571428571429,0.03441428571428572
0.5883359,1.4433249,0.05,0.039328571428571435
-1.4274482,-1.5819882,0.034871428571428574,0.04435714285714286
0.4193422,0.69940406,0.05,0.02462857142857143
-0.23274897,-0.41125685,0.05,0.035442857142857144
-2.1729436,0.6274242,0.0303,0.04285714285714286
-2.0875068,0.58877486,0.0303,0.04285714285714286
-1.95486,0.6695187,0.0303,0.04285714285714286
1.491806,0.5256488,0.0474,0.03475714285714286
0.45537794,-0.21553344,0.05,0.03831428571428572
0.5958312,0.105229095,0.05,0.03838571428571429
1.2889812,0.071941525,0.04724285714285714,0.03465714285714286
-0.67672974,0.48604935,0.05,0.03528571428571429
0.18826625,-1.3530006,0.043757142857142856,0.05
1.5533512,0.56122637,0.04831428571428572,0.03507142857142857
0.5805752,-1.501174,0.05,0.03662857142857143
0.74454504,-1.2566223,0.03525714285714286,0.05
1.4925355,0.38862047,0.04757142857142857,0.03501428571428571
-0.7434523,-1.3784695,0.05,0.03321428571428572
-0.7576532,0.4052172,0.035242857142857145,0.05
0.67285705,0.58695287,0.05,0.0245
0.6114291,0.16719134,0.05,0.037942857142857146
-0.7769435,-1.3763474,0.05,0.03284285714285714
0.71717334,0.7176867,0.05,0.024642857142857147
-1.7363338,1.4492407,0.035371428571428574,0.05
-0.69709253,-1.2394409,0.05,0.032914285714285715
0.6588425,0.28232625,0.05,0.03950000000000001
-0.83616936,-1.5925274,0.05,0.03301428571428571
0.7636436,-1.2334452,0.03588571428571429,0.05
1.5290148,0.5026215,0.04817142857142857,0.03465714285714286
1.3586831,0.77390265,0.047914285714285715,0.03515714285714286
0.79264456,-1.3220948,0.035114285714285716,0.05
0.028698266,-1.2060704,0.043757142857142856,0.05
-0.59788513,0.38075444,0.05,0.03538571428571429
0.59539306,0.031868767,0.05,0.03811428571428571
1.2801796,0.0527358,0.047328571428571435,0.034942857142857144
1.4248587,0.37460327,0.04785714285714286,0.034814285714285714
0.41650486,-0.30733976,0.05,0.03847142857142857
-2.1244211,0.67532,0.0303,0.04285714285714286
-2.0804646,0.6236649,0.0303,0.04285714285714286
-1.9444176,0.581485,0.0303,0.04285714285714286
-0.29203203,-0.4719713,0.05,0.03467142857142857
0.44361478,0.70864767,0.05,0.024514285714285714
-1.4124383,-1.5155864,0.0349,0.04391428571428572
1.1585977,0.18042879,0.0471,0.03495714285714286
0.5887642,1.4000527,0.05,0.039542857142857143
-1.4508315,-1.5813863,0.03497142857142857,0.0451
1.3975172,0.6398727,0.04758571428571429,0.03442857142857143
-0.21355176,-0.9454768,0.013714285714285715,0.013942857142857144
-0.18297847,1.6431082,0.05,0.035314285714285715
-0.6816361,-1.7688693,0.05,0.032600000000000004
-0.29960755,1.0602055,0.05,0.03488571428571429
-0.26194683,1.6612945,0.05,0.03462857142857143
-0.2816832,1.1084068,0.05,0.03271428571428572
0.75735706,0.73349595,0.05,0.025057142857142858
-0.12760441,-0.9881445,0.013714285714285715,0.013942857142857144
-1.3930031,-1.4673867,0.0342,0.04352857142857143
0.66834444,1.407564,0.05,0.03912857142857143
0.42710793,0.62309456,0.05,0.024585714285714287
1.1089557,0.8392541,0.04737142857142857,0.03428571428571429
-1.4664087,-1.5268916,0.035042857142857146,0.043942857142857145
0.6878561,1.5019405,0.05,0.0391
0.97805667,0.6800222,0.04728571428571429,0.03452857142857143
-1.8178873,0.5245926,0.029685714285714287,0.01332857142857143
-0.65189165,-1.6796333,0.05,0.032485714285714284
-0.28575295,-0.45596227,0.05,0.035628571428571426
-0.26249778,-0.45337668,0.05,0.0349
0.4920244,-0.3218197,0.05,0.038457142857142856
-1.7072133,1.4691952,0.03547142857142857,0.05
1.2444366,0.18236561,0.0475,0.0347
0.9488195,0.5816138,0.047528571428571434,0.034685714285714285
0.49793327,-0.09928291,0.05,0.0378
-1.9556532,0.5784895,0.0303,0.04285714285714286
-2.0844893,0.6075072,0.0303,0.04285714285714286
0.72063005,-1.3249984,0.0363,0.05
1.1762502,0.8479308,0.047342857142857145,0.03495714285714286
1.4626408,0.39153922,0.0474,0.03505714285714286
0.7958281,-1.3731059,0.03642857142857143,0.05
-0.57027143,0.36627692,0.05,0.03514285714285714
-0.013884974,-1.3317059,0.043757142857142856,0.05
-0.79204744,-1.4714009,0.05,0.032914285714285715
0.5465174,-0.33404046,0.05,0.038085714285714285
-0.66393894,-1.5090292,0.05,0.033100000000000004
-1.6806898,1.4897684,0.0349,0.05
-0.69405437,-0.18445532,0.05,0.0363
-0.4774622,0.62753516,0.05,0.037571428571428575
-0.59013826,-1.6158105,0.05,0.03312857142857143
-0.7385039,-1.159454,0.05,0.038014285714285716
-1.6811386,1.4944725,0.0352,0.05
-0.7885365,-1.489257,0.05,0.032914285714285715
0.09969653,-1.3341998,0.043757142857142856,0.05
-0.5883726,0.37171105,0.05,0.03635714285714286
1.3616198,0.2759739,0.04758571428571429,0.03538571428571429
0.7626533,-1.1547732,0.03598571428571429,0.05
0.75009,-1.4334866,0.03482857142857143,0.05
1.1627173,0.8620348,0.04788571428571429,0.03498571428571429
-2.1428668,0.6716157,0.0303,0.04285714285714286
-1.9841881,0.5442678,0.0303,0.04285714285714286
1.1381426,0.6324342,0.04772857142857143,0.03475714285714286
0.48353478,-0.3264374,0.05,0.03774285714285715
0.45922604,-0.3398254,0.05,0.03841428571428571
0.98260546,0.10187076,0.04731428571428572,0.0344
-1.6822207,1.4951644,0.03638571428571429,0.05
-0.25853768,-0.4298237,0.05,0.034928571428571434
-0.30694336,-0.44525805,0.05,0.035228571428571435
-1.9466581,0.5999056,0.0303,0.04285714285714286
0.58719385,1.4221921,0.05,0.039271428571428575
0.9731955,0.5890359,0.0472,0.03502857142857143
-1.4659928,-1.5594937,0.03488571428571429,0.04345714285714286
1.2225361,0.8037493,0.047142857142857146,0.03412857142857143
0.3378277,0.5876096,0.05,0.024671428571428573
0.6999045,1.448058,0.05,0.03901428571428572
-1.4898638,-1.6056083,0.03455714285714286,0.04358571428571428
-0.15567283,-0.9685803,0.013714285714285715,0.013942857142857144
0.6362197,0.72420937,0.05,0.024528571428571427
-0.20403764,1.6358647,0.05,0.03421428571428572
-0.1940822,1.6567254,0.05,0.035371428571428574
-1.1317222,0.37832108,0.032600000000000004,0.05
-0.23224871,1.6636196,0.05,0.03447142857142857
-0.5878118,-1.6326195,0.05,0.03292857142857143
-0.15851448,1.6334506,0.05,0.0349
0.6901114,0.6281306,0.05,0.024914285714285715
-0.2627548,-0.8238385,0.013714285714285715,0.013942857142857144
0.46589455,0.6949687,0.05,0.024242857142857146
0.9583981,0.8068737,0.04785714285714286,0.03502857142857143
0.4883791,0.61087185,0.05,0.024300000000000002
1.0436888,0.7049636,0.047085714285714286,0.03475714285714286
0.09540988,1.4936445,0.05,0.039214285714285715
0.11402548,1.4709911,0.05,0.040471428571428575
0.7140719,1.1593921,0.047271428571428575,0.03455714285714286
-1.4250587,-1.525803,0.03421428571428572,0.04534285714285714
-2.0811522,0.7044406,0.0303,0.04285714285714286
0.5039019,-0.32650617,0.05,0.03781428571428572
1.2663584,0.01565563,0.047714285714285716,0.03485714285714286
1.2025375,0.63209015,0.04757142857142857,0.0347
0.46816444,-0.24334127,0.05,0.038071428571428576
-2.0444434,0.57533187,0.0303,0.04285714285714286
-2.1344433,0.6449425,0.0303,0.04285714285714286
0.59518087,-1.3140867,0.036,0.05
1.2486974,0.78911215,0.04765714285714286,0.03507142857142857
1.2055404,0.8739453,0.04851428571428572,0.03435714285714286
0.6117388,-0.9453436,0.03507142857142857,0.05
-0.6400723,0.47937223,0.05,0.03508571428571429
1.2315594,0.21065621,0.047471428571428574,0.034614285714285715
-0.668167,0.40991357,0.05,0.034999999999999996
0.1563242,-1.2821603,0.043757142857142856,0.05
-1.6713951,1.4842218,0.035242857142857145,0.05
-0.690481,-1.413794,0.05,0.032985714285714285
-0.85603094,-1.5447416,0.05,0.032785714285714286
0.64602065,0.7071234,0.05,0.025171428571428574
-0.49486703,0.6188445,0.05,0.03735714285714286
0.6958521,0.65426725,0.05,0.0247
-0.35677636,0.45870498,0.05,0.036514285714285714
-0.818413,-1.5104121,0.05,0.03255714285714286
-1.6903614,1.5148073,0.035371428571428574,0.05
-0.594645,-1.6400602,0.05,0.03244285714285715
0.06516591,0.9725583,0.03445714285714286,0.05
1.4118528,0.3830353,0.047342857142857145,0.0347
0.16921443,-1.2627486,0.043757142857142856,0.05
-0.62933874,0.4876238,0.05,0.0353
1.1600258,0.88656944,0.04772857142857143,0.03498571428571429
-0.6177834,0.44913468,0.05,0.03488571428571429
0.7048856,-1.2058153,0.03547142857142857,0.05
0.718381,-1.2612575,0.03591428571428572,0.05
1.3680694,0.3811168,0.048214285714285716,0.03507142857142857
-1.9534845,0.6463269,0.0303,0.04285714285714286
-1.987236,0.6131648,0.0303,0.04285714285714286
1.3457575,0.79769665,0.047714285714285716,0.035185714285714285
0.36131275,-0.24283752,0.05,0.038271428571428574
0.5268812,-0.37009698,0.05,0.03791428571428572
1.3185316,0.41105473,0.04711428571428572,0.03442857142857143
0.7079654,1.3547498,0.05,0.039542857142857143
-1.4508226,-1.5205452,0.03488571428571429,0.04467142857142858
1.2365687,0.061659515,0.048042857142857144,0.03452857142857143
1.0349653,0.5819506,0.047142857142857146,0.034314285714285714
0.45247853,0.53436166,0.05,0.024614285714285714
0.56694895,1.4873438,0.05,0.039542857142857143
1.0789535,0.7157118,0.04788571428571429,0.03498571428571429
0.39171943,0.6072129,0.05,0.024328571428571432
0.7074663,0.7713496,0.05,0.02465714285714286
-0.25915703,1.1236293,0.05,0.03425714285714286
-0.18176611,1.6600114,0.05,0.03458571428571429
-0.76141363,-0.27227724,0.030871428571428574,0.0479
-0.7745589,-1.6547787,0.05,0.03268571428571428
